date,WS_1.5m,WD_1.5m,Ta_1.5m,Ta_2.8m,RH_1.5m,RH_2.8m,Vapor_1.5m,Vapor_2.8m,P,RainSnow,PAR,Rn,Ts_0cm,Ts_20cm,Ts_50cm,Ts_100cm,Ts_200cm,Swc_0cm,Swc_20cm,Swc_50cm,Swc_100cm,Swc_200cm,H,LE,Fc
2010/11/20 07:00,1.06,150.3,-13.51,-14.35,70.95,73.12,0.153,0.147,603.68,210.1839,0,-61.54,-14.1,-0.214,1.779,4.433,7.09,0.004,0.183,0.385,0.143,0.403,-6.864,141.6239675338983,0.2813333333333334
2010/11/20 08:00,1.459,150.2,-14.01,-14.87,71.28,73.28,0.148,0.142,604,210.1839,0,-59.93,-14.4,-0.225,1.779,4.433,7.09,0.004,0.183,0.385,0.143,0.403,-6.752,141.83435313559323,-0.066333333
2010/11/20 09:00,0.491,179.7,-13.97,-14.74,73.78,74.69,0.154,0.146,604.24,210.3465,0,-59.69,-14.9,-0.236,1.779,4.433,7.079,0.003,0.182,0.385,0.143,0.403,6.2302495,142.04473873728816,-0.414
2010/11/20 10:00,1.362,127.9,-14.57,-15.18,72.43,73.54,0.144,0.139,604.84,210.3465,111.166621,-24.72,-14.45,-0.236,1.768,4.411,7.079,0.004,0.182,0.385,0.143,0.403,19.212499,142.25512433898305,-0.672
2010/11/20 11:00,1.347,116.4,-8.86,-8.7,54.78,54.02,0.172,0.171,605.29,201.6336,542.62352,108.6,-8.96,-0.231,1.761,4.414,7.08,0.005,0.181,0.385,0.143,0.403,32.194748499999996,142.46550994067798,-0.93
2010/11/20 12:00,1.532,128.3,-4.906,-4.703,40.84,40.03,0.173,0.172,605.39,198.7592,905.93395,222.5,-1.873,-0.248,1.764,4.394,7.08,0.007,0.18,0.385,0.143,0.403,45.176998,142.6758955423729,-2.437
2010/11/20 13:00,0.558,83.8,-2.572,-2.541,33.79,33.07,0.171,0.168,605.15,197.8044,1169.00143,296,5.296,-0.263,1.748,4.399,7.062,0.009,0.18,0.385,0.143,0.403,83.075996,142.88628114406782,-4.291
2010/11/20 14:00,0.844,3.641,-1.302,-1.27,29.59,28.79,0.164,0.16,604.45,198.2816,1332.57544,338.3,11,-0.266,1.745,4.395,7.069,0.01,0.179,0.385,0.143,0.403,118.142998,143.09666674576272,-5.482
2010/11/20 15:00,2.215,352.2,-0.809,-0.826,29.46,28.75,0.17,0.165,603.57,199.8753,1396.84335,357.4,14.9,-0.278,1.733,4.382,7.055,0.01,0.178,0.384,0.143,0.403,143.899002,143.30705234745764,-6.442
2010/11/20 16:00,1.745,339.7,-0.228,-0.219,28.19,27.54,0.169,0.166,602.77,210.0214,889.25802,183.5,14.05,-0.289,1.733,4.382,7.055,0.01,0.177,0.385,0.143,0.403,95.412003,143.51743794915257,-4.316
2010/11/20 17:00,1.271,273,0.553,0.752,24.71,24.07,0.157,0.155,602.2,209.8589,861.71463,182,12.24,-0.299,1.722,4.371,7.055,0.009,0.177,0.385,0.143,0.403,63.973,143.72782355084746,-3.145
2010/11/20 18:00,0.863,341.7,0.054,-0.161,23.48,23.41,0.144,0.141,601.89,209.8589,331.08279,5.453,7.489,-0.31,1.711,4.36,7.044,0.008,0.177,0.384,0.143,0.403,20.111,143.93820915254238,-0.832
2010/11/20 19:00,1.549,45.94,0.189,-0.044,24.48,24.33,0.151,0.148,601.96,209.8589,135.374825,-57.07,3.935,-0.321,1.711,4.36,7.044,0.007,0.176,0.384,0.143,0.403,10.07,144.1485947542373,-0.599
2010/11/20 20:00,0.509,39.68,-3.659,-4.223,32.93,33.24,0.154,0.149,602.15,210.0214,0.1011798,-82.7,-1.999,-0.331,1.712,4.351,7.047,0.006,0.176,0.384,0.143,0.403,-2.344,144.35898035593223,-0.049
2010/11/20 21:00,1.173,142.5,-5.27,-6.829,35.98,38.51,0.148,0.141,602.56,210.1839,0,-74.17,-5.469,-0.341,1.714,4.365,7.05,0.005,0.176,0.384,0.143,0.403,-1.0535,144.56936595762713,-0.1175
2010/11/20 22:00,1.432,135.4,-5.636,-6.864,32.07,34.05,0.129,0.124,602.91,210.0214,0,-71.91,-7.588,-0.335,1.698,4.349,7.035,0.005,0.177,0.384,0.143,0.403,0.237,144.77975155932205,-0.186
2010/11/20 23:00,0.944,170.8,-6.598,-7.394,35.07,36.82,0.131,0.129,603.31,210.1839,0,-72.66,-9.02,-0.33,1.704,4.356,7.042,0.004,0.177,0.384,0.143,0.403,-5.233,144.99013716101697,-0.016
2010/11/21 00:00,1.589,127,-8.89,-9.82,39.61,41.85,0.124,0.121,603.47,210.1839,0,-68.27,-10.38,-0.346,1.71,4.341,7.049,0.004,0.177,0.384,0.143,0.403,-10.703,145.20052276271187,0.154
2010/11/21 01:00,1.442,157.8,-10.89,-11.6,44.96,46.75,0.12,0.118,603.66,210.1839,0,-69.59,-11.29,-0.362,1.695,4.347,7.034,0.004,0.177,0.384,0.143,0.403,-8.789666667,145.4109083644068,0.22099999999999997
2010/11/21 02:00,1.101,201.1,-10.38,-11.47,44.61,48.28,0.124,0.123,603.6,210.1839,0,-68.26,-12.25,-0.356,1.69,4.332,7.042,0.004,0.177,0.384,0.143,0.403,-6.876333333,145.62129396610172,0.288
2010/11/21 03:00,0.332,283,-12.37,-13.54,48.25,50.84,0.114,0.11,603.58,210.1839,0,-68.65,-13.22,-0.352,1.683,4.336,7.024,0.004,0.177,0.383,0.142,0.403,-4.963,145.8316795677966,0.355
2010/11/21 04:00,1.273,158.2,-12.81,-13.61,45.82,48.16,0.105,0.103,603.43,210.1839,0,-69.09,-13.75,-0.368,1.689,4.342,7.031,0.004,0.176,0.384,0.143,0.403,-15.986,146.04206516949154,0.768
2010/11/21 05:00,0.245,22.82,-13.44,-14.39,47.96,50.05,0.104,0.101,603.57,210.1839,0,-67.75,-14.43,-0.366,1.67,4.324,7.034,0.003,0.176,0.384,0.143,0.403,1.825,146.25245077118646,-0.129
2010/11/21 06:00,1.537,163.1,-14.56,-15.56,50.75,55.46,0.101,0.101,603.65,210.3465,0,-67.77,-14.95,-0.366,1.67,4.313,7.012,0.003,0.176,0.384,0.143,0.403,-17.818501,146.46283637288138,-0.902
2010/11/21 07:00,1.687,100.5,-13.86,-14.57,44.18,45.99,0.093,0.091,603.59,210.3465,0,-72.02,-15.09,-0.374,1.662,4.316,7.015,0.003,0.176,0.384,0.143,0.403,-37.462002,146.67322197457628,2.71
2010/11/21 08:00,0.652,35.95,-14.66,-15.79,48.93,51.39,0.096,0.092,604.01,210.3465,0,-68.86,-15.8,-0.365,1.661,4.315,7.026,0.003,0.176,0.383,0.142,0.403,-3.087,146.8836075762712,0.152
2010/11/21 09:00,1.158,155,-15.73,-16.75,49.07,51.87,0.088,0.086,604.49,210.3465,0,-68.48,-16.33,-0.376,1.661,4.304,7.015,0.003,0.176,0.383,0.143,0.403,-7.616,147.09399317796613,0.117
2010/11/21 10:00,1.251,93.4,-14.44,-15.11,43.06,44.72,0.086,0.085,605.25,210.3465,108.843233,-34.54,-15.87,-0.376,1.65,4.315,7.026,0.003,0.175,0.383,0.142,0.403,-20.176001,147.30437877966102,-0.2765
2010/11/21 11:00,1.229,31.39,-10.42,-10.66,37.22,36.94,0.103,0.1,605.79,201.1535,548.05725,102.9,-10.45,-0.377,1.637,4.289,7.02,0.005,0.175,0.383,0.143,0.403,12.7,147.51476438135595,-0.67
2010/11/21 12:00,0.575,12.54,-5.224,-5.368,24.67,24.39,0.101,0.099,606.03,198.7592,911.36768,213.4,-2.89,-0.394,1.64,4.291,6.999,0.007,0.175,0.383,0.143,0.403,30.341999,147.72514998305087,-2.074
2010/11/21 13:00,0.99,41.53,-2.4,-2.467,19.43,19.05,0.1,0.097,605.9,197.3276,1182.86681,291.2,4.625,-0.396,1.626,4.287,7.004,0.009,0.173,0.383,0.142,0.403,86.375,147.93553558474576,-4.592
2010/11/21 14:00,1.079,5.978,-0.424,-0.522,19.17,18.84,0.113,0.111,605.19,197.9634,1338.75865,331.1,10.61,-0.407,1.615,4.275,6.991,0.01,0.172,0.383,0.143,0.403,102.126999,148.1459211864407,-5.002
2010/11/21 15:00,2.371,316.1,1.89,2.042,9.3,9.18,0.065,0.065,604.2,200.0349,1355.24721,325.9,13.81,-0.418,1.614,4.262,6.988,0.01,0.171,0.382,0.143,0.403,138.332993,148.3563067881356,-5.7
2010/11/21 16:00,3.81,270.3,2.907,3.349,7.447,7.265,0.056,0.056,603.29,209.8589,1228.21035,291.3,14.77,-0.431,1.601,4.26,6.986,0.01,0.17,0.382,0.143,0.403,171.962997,148.56669238983054,-7.378
2010/11/21 17:00,2.312,276.9,2.681,2.979,8.02,7.847,0.059,0.059,603.05,210.0214,698.51536,139.2,10.99,-0.445,1.597,4.256,6.981,0.009,0.168,0.383,0.143,0.403,69.435997,148.77707799152543,-2.842
2010/11/21 18:00,3.926,249.5,2.175,2.272,8.77,8.67,0.063,0.062,602.62,209.8589,316.46793,31.39,6.799,-0.451,1.603,4.251,6.988,0.008,0.168,0.382,0.143,0.403,28.047001,148.98746359322035,-1.28
2010/11/21 19:00,1.665,322.9,1.805,1.658,9.2,9.18,0.064,0.063,602.47,210.0214,141.408139,-22.37,3.619,-0.462,1.592,4.251,6.977,0.007,0.168,0.382,0.143,0.403,1.9445000000000014,149.19784919491528,-0.108
2010/11/21 20:00,1.677,329.8,0.555,0.167,10.22,10.34,0.065,0.064,602.64,210.0214,1.1092304,-71.83,-0.127,-0.473,1.581,4.229,6.977,0.006,0.168,0.382,0.142,0.403,-24.158001,149.40823479661017,1.064
2010/11/21 21:00,4.915,243.7,0.779,0.337,10.01,10.16,0.065,0.064,603.16,210.0214,0,-84.3,-2.088,-0.484,1.592,4.24,6.978,0.006,0.168,0.382,0.142,0.403,-44.681999,149.6186203983051,2.187
2010/11/21 22:00,5.226,235.2,0.126,-0.301,11.35,11.5,0.07,0.069,603.53,210.0214,0,-82.5,-3.196,-0.483,1.593,4.242,6.969,0.006,0.168,0.382,0.142,0.403,-67.494003,149.82900600000002,3.184
2010/11/21 23:00,4.5,220.5,-0.878,-1.338,13.29,13.5,0.076,0.075,603.93,210.0214,0,-78.06,-4.18,-0.483,1.572,4.231,6.969,0.006,0.168,0.382,0.142,0.403,-45.462002,150.03939160169494,2.069
2010/11/22 00:00,4.974,217.8,-1.178,-1.696,13.83,14.13,0.077,0.076,604.29,210.0214,0,-83.4,-4.883,-0.504,1.572,4.22,6.969,0.006,0.168,0.382,0.142,0.403,-85.266998,150.24977720338984,4.099
2010/11/22 01:00,4.899,210.5,-1.398,-1.809,14.93,15.15,0.082,0.081,604.42,210.0214,0,-81.9,-5.214,-0.504,1.572,4.22,6.969,0.006,0.168,0.382,0.143,0.403,-68.446999,150.46016280508476,3.242
2010/11/22 02:00,5.133,206.7,-1.674,-2.048,17.09,17.45,0.092,0.092,604.16,209.8589,0,-62.21,-5.016,-0.504,1.572,4.22,6.958,0.005,0.168,0.382,0.142,0.403,-44.995998,150.6705484067797,1.979
2010/11/22 03:00,5.153,199.3,-2.177,-2.583,18.87,19.29,0.098,0.097,603.96,210.0214,0,-71.49,-5.435,-0.504,1.55,4.199,6.958,0.006,0.168,0.381,0.142,0.403,-49.951,150.88093400847458,2.335
2010/11/22 04:00,5.023,196.5,-2.519,-2.94,19.64,20.08,0.1,0.099,603.91,210.0214,0,-72.74,-5.79,-0.515,1.55,4.199,6.947,0.006,0.168,0.381,0.143,0.403,-64.276001,151.0913196101695,3.078
2010/11/22 05:00,5.022,189.1,-2.719,-3.109,23.03,23.44,0.115,0.114,603.97,210.0214,0,-74.99,-6.045,-0.525,1.551,4.199,6.948,0.006,0.168,0.381,0.143,0.403,-48.688999,151.30170521186443,2.201
2010/11/22 06:00,4.124,179.5,-3.477,-3.889,27.16,27.7,0.128,0.127,603.86,210.0214,0,-53.54,-6.145,-0.525,1.551,4.199,6.948,0.006,0.169,0.382,0.143,0.403,-41.442001,151.51209081355933,1.858
2010/11/22 07:00,4.558,184.8,-3.24,-3.606,27.37,27.81,0.132,0.13,604.02,210.0214,0,-48.88,-5.878,-0.525,1.54,4.189,6.937,0.005,0.169,0.381,0.142,0.403,-27.031,151.72247641525425,1.165
2010/11/22 08:00,5.631,184.9,-3.23,-3.499,29.23,29.49,0.141,0.139,604.31,210.0214,0,-38.22,-5.323,-0.524,1.53,4.19,6.938,0.006,0.169,0.381,0.143,0.403,-18.162001,151.93286201694917,0.706
2010/11/22 09:00,5.412,184.1,-3.476,-3.741,30.92,31.18,0.146,0.144,604.66,210.0214,0,-45.11,-5.235,-0.525,1.529,4.178,6.926,0.006,0.169,0.381,0.143,0.403,-29.115999,152.1432476186441,1.457
2010/11/22 10:00,4.973,180.7,-2.881,-3.128,24.03,24.3,0.118,0.118,605.15,210.0214,126.28738,-23.44,-5.147,-0.525,1.529,4.178,6.926,0.006,0.17,0.381,0.143,0.403,-42.659,152.3536332,2.032
2010/11/22 11:00,5.471,184.5,-1.235,-1.294,16.01,16.04,0.089,0.089,605.94,210.0214,475.35769,89.6,-2.434,-0.526,1.529,4.177,6.925,0.006,0.17,0.381,0.143,0.403,24.500999,152.56401882203392,-0.681
2010/11/22 12:00,4.811,181.9,0.254,0.45,13.26,13.09,0.082,0.083,606.3,197.3276,981.44406,243.7,2.707,-0.537,1.506,4.164,6.922,0.008,0.17,0.381,0.142,0.403,83.264,152.77440442372884,-3.433
2010/11/22 13:00,4.78,181.4,0.92,1.256,12.07,11.82,0.079,0.079,606.41,194.9498,1177.62045,301,7.266,-0.527,1.505,4.163,6.921,0.009,0.17,0.381,0.142,0.403,133.223007,152.98479002542373,-5.685
2010/11/22 14:00,4.452,252.2,1.823,2.419,10.29,9.93,0.072,0.072,605.88,203.237,1269.43175,323.7,10.2,-0.537,1.505,4.163,6.921,0.009,0.17,0.381,0.143,0.403,138.057999,153.19517562711866,-6.134
2010/11/22 15:00,3.976,273.8,2.203,2.555,9.86,9.59,0.071,0.07,604.54,206.4575,1296.22566,331.5,13.06,-0.532,1.489,4.146,6.914,0.009,0.17,0.381,0.143,0.403,179.951996,153.40556122881358,-7.946
2010/11/22 16:00,4.322,251.6,3.01,3.506,8.62,8.35,0.065,0.066,603.49,210.0214,911.55505,188.6,12.56,-0.532,1.489,4.146,6.914,0.009,0.17,0.38,0.142,0.403,123.154999,153.61594683050848,-5.507
2010/11/22 17:00,2.857,250.2,3.201,3.417,7.777,7.644,0.06,0.06,603.02,209.8589,638.36959,111.6,10.64,-0.532,1.489,4.135,6.914,0.008,0.169,0.381,0.143,0.403,64.038002,153.8263324322034,-2.901
2010/11/22 18:00,3.147,253,2.919,3.034,7.581,7.494,0.057,0.057,602.94,210.0214,312.9079,27.05,6.992,-0.543,1.478,4.135,6.903,0.007,0.171,0.381,0.142,0.403,20.499001,154.03671803389832,-1.066
2010/11/22 19:00,5.896,225.2,2.154,2.054,8.53,8.51,0.061,0.06,603.07,210.0214,133.819654,-28.87,3.75,-0.537,1.484,4.131,6.91,0.007,0.169,0.38,0.142,0.403,-2.8669995,154.24710363559325,0.0675
2010/11/22 20:00,2.832,236.8,1.13,0.815,9.56,9.63,0.063,0.062,603.4,210.0214,0.3653715,-68.78,0.63,-0.537,1.473,4.131,6.899,0.006,0.169,0.38,0.143,0.403,-26.233,154.45748923728814,1.201
2010/11/22 21:00,3.401,224.4,0.449,0.11,11.03,11.11,0.07,0.068,604.03,210.0214,0,-60.21,-1.1,-0.537,1.473,4.12,6.899,0.006,0.17,0.381,0.143,0.403,-27.603001,154.66787483898307,1.161
2010/11/22 22:00,4.148,192.3,-0.396,-0.741,15.19,15.36,0.09,0.089,604.06,210.0214,0,-60.73,-2.145,-0.531,1.48,4.127,6.896,0.006,0.17,0.38,0.143,0.403,-45.019001,154.8782604,1.935
2010/11/22 23:00,3.994,182.6,-0.683,-0.999,17.56,17.83,0.102,0.101,604.34,210.0214,0,-48.14,-2.501,-0.528,1.461,4.109,6.9,0.006,0.171,0.381,0.143,0.403,-28.049,155.0886460423729,1.17
2010/11/23 00:00,5.385,184.8,-1.24,-1.498,22.28,22.46,0.124,0.123,604.73,210.0214,0,-41.8,-2.782,-0.526,1.464,4.111,6.903,0.006,0.171,0.38,0.143,0.403,-24.330999,155.2990316440678,1.034
2010/11/23 01:00,5.872,185.2,-1.724,-1.955,26.55,26.67,0.143,0.141,604.25,210.0214,0,-43.77,-2.934,-0.526,1.464,4.111,6.903,0.006,0.172,0.38,0.143,0.403,-25.579,155.50941724576273,1.274
2010/11/23 02:00,4.865,212,-2.043,-2.321,26.06,26.26,0.137,0.135,604.28,210.0214,0,-53.68,-3.523,-0.526,1.464,4.111,6.891,0.006,0.172,0.38,0.143,0.403,-37.807999,155.71980284745766,1.875
2010/11/23 03:00,2.208,218.1,-2.998,-3.3,28.75,28.99,0.141,0.139,603.93,210.1839,0,-72.62,-5.082,-0.526,1.453,4.1,6.88,0.006,0.172,0.381,0.142,0.403,-28.5,155.93018844915255,0.835
2010/11/23 04:00,3.213,221.9,-3.2,-3.552,29.65,30.06,0.143,0.141,604.07,210.1839,0,-54.88,-5.103,-0.525,1.443,4.091,6.882,0.006,0.172,0.38,0.143,0.403,-22.782,156.14057405084748,0.981
2010/11/23 05:00,1.061,280,-2.972,-3.674,28.21,29.22,0.138,0.136,604.15,210.1839,0,-47.24,-5.93,-0.532,1.447,4.095,6.886,0.005,0.172,0.38,0.143,0.403,-8.371,156.3509596525424,0.464
2010/11/23 06:00,1.005,23.62,-4.424,-5.5,30.94,32.74,0.136,0.133,604.23,210.1839,0,-47.09,-6.962,-0.525,1.454,4.092,6.873,0.005,0.173,0.38,0.143,0.403,-13.504,156.5613452542373,0.936
2010/11/23 07:00,0.673,147,-6.904,-7.736,37.65,39.68,0.137,0.136,604.43,210.0214,0,-49.51,-8.01,-0.531,1.438,4.087,6.879,0.005,0.173,0.38,0.143,0.403,-14.77,156.77173085593222,1.106
2010/11/23 08:00,1.827,140,-8.32,-9.21,39.95,42.27,0.13,0.129,604.66,210.0214,0,-59.43,-8.82,-0.527,1.442,4.091,6.862,0.005,0.173,0.38,0.143,0.403,-12.5925,156.98211645762714,0.64
2010/11/23 09:00,1.403,118.5,-9.42,-10.27,42.88,44.9,0.128,0.126,605.15,210.1839,0,-68.18,-10.14,-0.519,1.44,4.079,6.872,0.004,0.173,0.38,0.143,0.403,-10.415,157.19250205932204,0.174
2010/11/23 10:00,0.557,120,-9.64,-10.4,43.1,44.82,0.127,0.124,605.86,210.3465,98.912623,-36.28,-10.85,-0.519,1.429,4.068,6.872,0.004,0.174,0.38,0.143,0.403,-0.6375,157.40288766101696,-0.703333333
2010/11/23 11:00,1.258,52.39,-5.386,-5.537,32.34,31.86,0.132,0.129,606.42,203.237,521.63808,93.8,-6.175,-0.508,1.439,4.066,6.869,0.006,0.174,0.38,0.143,0.403,9.14,157.61327326271189,-1.580666667
2010/11/23 12:00,1.429,133.3,-1.33,-1.109,23.01,22.61,0.127,0.127,606.7,199.7157,920.36144,220.4,0.858,-0.525,1.421,4.057,6.859,0.007,0.176,0.38,0.143,0.403,46.171001,157.8236588644068,-2.458
2010/11/23 13:00,3.377,166.9,-0.212,0.073,17.79,17.41,0.107,0.107,606.61,197.6454,1129.27899,278.6,6.084,-0.504,1.42,4.057,6.858,0.009,0.176,0.381,0.143,0.403,99.595001,158.0340444661017,-4.246
2010/11/23 14:00,2.278,336,0.345,0.357,16.28,15.9,0.102,0.1,605.98,199.3967,1059.95209,248.4,10.04,-0.516,1.408,4.044,6.844,0.009,0.176,0.381,0.143,0.403,84.676003,158.24443006779663,-3.559
